MUNICIPALITY,BIOME,STATE,COUNTRY,SOY_EQUIVALENT_TONS
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,France,2042.76210325709
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,3396.86174262059
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Spain,1686.48986379668
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,237.630377672199
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Italy,13.399849083316
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,12.064956117636
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Spain,281.396830749635
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,13.399849083316
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,25.5407823452544
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,France,6420
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,20440
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Spain,10040
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,812.4
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,130
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,900
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,4700
Ipiranga Do Norte,AMAZONIA,MATO GROSSO,Netherlands,50.33
Itanhanga,AMAZONIA,MATO GROSSO,Portugal,109.096812536154
Itanhanga,AMAZONIA,MATO GROSSO,Spain,335.281311568969
Itanhanga,AMAZONIA,MATO GROSSO,Spain,595.648257684495
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,546.859246884437
Itanhanga,AMAZONIA,MATO GROSSO,France,23.3778884006045
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,7.01336652018136
Itanhanga,AMAZONIA,MATO GROSSO,Spain,42.859462067775
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,59.3408733902012
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,6885.11669722945
Itanhanga,AMAZONIA,MATO GROSSO,Poland,255.614658150867
Itanhanga,AMAZONIA,MATO GROSSO,Italy,25.715677240665
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,23.0661832219298
Itanhanga,AMAZONIA,MATO GROSSO,Spain,158.969641124111
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,3.89631473343409
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,378.380827520554
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,109.096812536154
Itanhanga,AMAZONIA,MATO GROSSO,Portugal,92.5611733467384
Itanhanga,AMAZONIA,MATO GROSSO,Spain,225.886750241247
Itanhanga,AMAZONIA,MATO GROSSO,Portugal,113.262171228492
Itanhanga,AMAZONIA,MATO GROSSO,Spain,1402.09932434783
Itanhanga,AMAZONIA,MATO GROSSO,France,49.1370383224244
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,61.0034697516496
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,47.3371724907001
Itanhanga,AMAZONIA,MATO GROSSO,Germany,345.964260701014
Itanhanga,AMAZONIA,MATO GROSSO,Ireland,240.38274881126
Itanhanga,AMAZONIA,MATO GROSSO,Spain,313.902192942053
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,51.9371028223365
Itanhanga,AMAZONIA,MATO GROSSO,Italy,257.114370407607
Itanhanga,AMAZONIA,MATO GROSSO,Italy,149.12155841644
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,520.829289091064
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,13.0614100167064
Itanhanga,AMAZONIA,MATO GROSSO,Spain,179.46583054451
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,46.2805866733692
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,96.4764944492381
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,160.115403027633
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,160.627246857622
Itanhanga,AMAZONIA,MATO GROSSO,France,8.14805755938097
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,40.5783889032642
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,23.9369682799311
Itanhanga,AMAZONIA,MATO GROSSO,France,36.9650967642106
Itanhanga,AMAZONIA,MATO GROSSO,France,21.2814664956039
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,92.8493518509207
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,3.5140845131273
Itanhanga,AMAZONIA,MATO GROSSO,France,156.129479727097
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,1.01169489108789
Itanhanga,AMAZONIA,MATO GROSSO,Denmark,357.301269834001
Itanhanga,AMAZONIA,MATO GROSSO,Germany,162.190663057512
Itanhanga,AMAZONIA,MATO GROSSO,Italy,447.0011887016
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,1895.47773843315
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,16.7529699475061
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,1.93186634549106
Itanhanga,AMAZONIA,MATO GROSSO,Italy,293.154879964372
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,426.96648927053
Itanhanga,AMAZONIA,MATO GROSSO,France,395.594178491858
Itanhanga,AMAZONIA,MATO GROSSO,Italy,320.231433270816
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,1.59720238099531
Itanhanga,AMAZONIA,MATO GROSSO,Poland,262.124579971002
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,64.7066453836769
Itanhanga,AMAZONIA,MATO GROSSO,Spain,64.4344997981003
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,43.4714342805073
Itanhanga,AMAZONIA,MATO GROSSO,Portugal,143.468339309269
Itanhanga,AMAZONIA,MATO GROSSO,Spain,124.876543449559
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,151.993098918487
Itanhanga,AMAZONIA,MATO GROSSO,Portugal,606.936949353931
Itanhanga,AMAZONIA,MATO GROSSO,Spain,1202.56347891185
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,31.6809615603624
Itanhanga,AMAZONIA,MATO GROSSO,Germany,13.6147519930138
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,18.6362159416989
Itanhanga,AMAZONIA,MATO GROSSO,France,13.7327098145651
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,7.99963678518355
Itanhanga,AMAZONIA,MATO GROSSO,Spain,0.933290958271414
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,19.8684312288009
Itanhanga,AMAZONIA,MATO GROSSO,Italy,50.3977117466564
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,7.41968978371369
Itanhanga,AMAZONIA,MATO GROSSO,Spain,171.458881762434
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,1266.61460241587
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,28.6653651469077
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,19.8972171953979
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,49.4763535799228
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,107.15153490098
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,360.650291732025
Itanhanga,AMAZONIA,MATO GROSSO,Netherlands,6.28058150368748
Itauba,AMAZONIA,MATO GROSSO,Portugal,2858.75853066245
Itauba,AMAZONIA,MATO GROSSO,Spain,2808.35269234009
Itauba,AMAZONIA,MATO GROSSO,Netherlands,623.729133962715
Itauba,AMAZONIA,MATO GROSSO,Portugal,7672.93918670956
Itauba,AMAZONIA,MATO GROSSO,Spain,8886.64424859574
Juara,AMAZONIA,MATO GROSSO,France,232.21168651401
Juara,AMAZONIA,MATO GROSSO,Germany,833.172644646527
Juara,AMAZONIA,MATO GROSSO,Portugal,2229.41818770901
Juara,AMAZONIA,MATO GROSSO,Spain,2849.92355270962
Juara,AMAZONIA,MATO GROSSO,Netherlands,95.5464937589575
Juara,AMAZONIA,MATO GROSSO,Portugal,1734.16886172508
Juara,AMAZONIA,MATO GROSSO,Spain,3445.7575921498
Juara,AMAZONIA,MATO GROSSO,France,809.207938488832
Juara,AMAZONIA,MATO GROSSO,Netherlands,1345.61312043865
Juara,AMAZONIA,MATO GROSSO,Spain,668.076318720247
Juara,AMAZONIA,MATO GROSSO,Netherlands,94.1335203604188
Juara,AMAZONIA,MATO GROSSO,Italy,5.30813854216431
Juara,AMAZONIA,MATO GROSSO,Netherlands,4.7793417805939
Juara,AMAZONIA,MATO GROSSO,Spain,111.47090938545
Juara,AMAZONIA,MATO GROSSO,Netherlands,5.30813854216431
Juara,AMAZONIA,MATO GROSSO,Netherlands,10.1175774682923
Marcelandia,AMAZONIA,MATO GROSSO,Portugal,4299.122082351
Marcelandia,AMAZONIA,MATO GROSSO,Spain,4223.31964913157
Marcelandia,AMAZONIA,MATO GROSSO,Netherlands,937.990272512946
Marcelandia,AMAZONIA,MATO GROSSO,Portugal,11538.8907248754
Marcelandia,AMAZONIA,MATO GROSSO,Spain,13364.1117699726
Matupa,AMAZONIA,MATO GROSSO,Portugal,3877.54771278186
Matupa,AMAZONIA,MATO GROSSO,Spain,3809.17850950662
Matupa,AMAZONIA,MATO GROSSO,Netherlands,846.010410061497
Matupa,AMAZONIA,MATO GROSSO,Portugal,10407.3805026288
Matupa,AMAZONIA,MATO GROSSO,Spain,12053.6193284095
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,51.1061149270369
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,France,2.59243418665415
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,12.9106602236818
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,7.6159274086503
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,France,11.7610338250727
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,France,6.77103725437232
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,29.5414989637473
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,1.11806191355812
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,France,49.6750787337103
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,0.321886830450771
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Denmark,113.68108535097
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Germany,51.6035406723789
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Italy,142.220542088698
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,603.076408499172
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,5.33022400779457
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,0.614654022949508
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Italy,93.2718905414645
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,135.846183617868
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,France,125.864583661775
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Italy,101.886726891948
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,0.508175356558507
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Poland,83.3991067597238
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,20.5874490176154
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Spain,20.5008615684407
Mirassol D'Oeste,AMAZONIA,MATO GROSSO,Netherlands,13.8311286524881
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,173.373604046222
Nortelandia,AMAZONIA,MATO GROSSO,France,8.79463560935034
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,43.7984318861177
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,25.8364539131417
Nortelandia,AMAZONIA,MATO GROSSO,France,39.8984118529356
Nortelandia,AMAZONIA,MATO GROSSO,France,22.9702283884766
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,100.217286162034
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,3.79293992073417
Nortelandia,AMAZONIA,MATO GROSSO,France,168.518922708934
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,1.09197656620816
Nortelandia,AMAZONIA,MATO GROSSO,Denmark,385.654427211352
Nortelandia,AMAZONIA,MATO GROSSO,Germany,175.061083016957
Nortelandia,AMAZONIA,MATO GROSSO,Italy,482.47236140974
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,2045.8908020308
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,18.0823791423862
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,2.08516697761914
Nortelandia,AMAZONIA,MATO GROSSO,Italy,316.417787626105
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,460.847835594227
Nortelandia,AMAZONIA,MATO GROSSO,France,426.986017668794
Nortelandia,AMAZONIA,MATO GROSSO,Italy,345.642964074836
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,1.72394620839027
Nortelandia,AMAZONIA,MATO GROSSO,Poland,282.925120287701
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,69.8413534152946
Nortelandia,AMAZONIA,MATO GROSSO,Spain,69.5476120861009
Nortelandia,AMAZONIA,MATO GROSSO,Netherlands,46.9210509531462
Nova Canaa Do Norte,AMAZONIA,MATO GROSSO,Portugal,3469.22228084175
Nova Canaa Do Norte,AMAZONIA,MATO GROSSO,Spain,3408.05270127887
Nova Canaa Do Norte,AMAZONIA,MATO GROSSO,Netherlands,756.921224910927
Nova Canaa Do Norte,AMAZONIA,MATO GROSSO,Portugal,9311.43057399404
Nova Canaa Do Norte,AMAZONIA,MATO GROSSO,Spain,10784.3121055763
Nova Guarita,AMAZONIA,MATO GROSSO,Portugal,614.497064116859
Nova Guarita,AMAZONIA,MATO GROSSO,Spain,603.662207191655
Nova Guarita,AMAZONIA,MATO GROSSO,Netherlands,134.072086716406
Nova Guarita,AMAZONIA,MATO GROSSO,Portugal,1649.31684603933
Nova Guarita,AMAZONIA,MATO GROSSO,Spain,1910.20568615414
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,164.479456485202
Nova Lacerda,AMAZONIA,MATO GROSSO,France,8.34346665958266
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,41.5515516976401
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,24.5110316562697
Nova Lacerda,AMAZONIA,MATO GROSSO,France,37.8516045293954
Nova Lacerda,AMAZONIA,MATO GROSSO,France,21.7918448512515
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,95.0760921712089
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,3.59836031600899
Nova Lacerda,AMAZONIA,MATO GROSSO,France,159.873822587477
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.03595765394952
Nova Lacerda,AMAZONIA,MATO GROSSO,Denmark,365.870173419962
Nova Lacerda,AMAZONIA,MATO GROSSO,Germany,166.080366989795
Nova Lacerda,AMAZONIA,MATO GROSSO,Italy,457.72130198464
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1940.93564010116
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,17.1547445740709
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.97819692937946
Nova Lacerda,AMAZONIA,MATO GROSSO,Italy,300.185406061679
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,437.20612453042
Nova Lacerda,AMAZONIA,MATO GROSSO,France,405.081433816306
Nova Lacerda,AMAZONIA,MATO GROSSO,Italy,327.911317191091
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.63550695577719
Nova Lacerda,AMAZONIA,MATO GROSSO,Poland,268.410928335578
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,66.2584590839789
Nova Lacerda,AMAZONIA,MATO GROSSO,Spain,65.9797868233496
Nova Lacerda,AMAZONIA,MATO GROSSO,Netherlands,44.5139789355156
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,244.369475364634
Nova Marilandia,AMAZONIA,MATO GROSSO,France,12.3960074643605
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,61.7337332328326
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,36.416389465802
Nova Marilandia,AMAZONIA,MATO GROSSO,France,56.2366689325128
Nova Marilandia,AMAZONIA,MATO GROSSO,France,32.3764548310441
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,141.255906725884
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,5.34613526446779
Nova Marilandia,AMAZONIA,MATO GROSSO,France,237.526819367592
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,1.53913706796809
Nova Marilandia,AMAZONIA,MATO GROSSO,Denmark,543.578537045126
Nova Marilandia,AMAZONIA,MATO GROSSO,Germany,246.747970943796
Nova Marilandia,AMAZONIA,MATO GROSSO,Italy,680.0430693256
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,2883.6757746139
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,25.4870487850691
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,2.939035403755
Nova Marilandia,AMAZONIA,MATO GROSSO,Italy,445.989740962038
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,649.563377462372
Nova Marilandia,AMAZONIA,MATO GROSSO,France,601.835266099326
Nova Marilandia,AMAZONIA,MATO GROSSO,Italy,487.182522732388
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,2.4298960203242
Nova Marilandia,AMAZONIA,MATO GROSSO,Poland,398.781946032274
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,98.4411380656384
Nova Marilandia,AMAZONIA,MATO GROSSO,Spain,98.0271107118043
Nova Marilandia,AMAZONIA,MATO GROSSO,Netherlands,66.1350536493471
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,1902.31435695873
Nova Maringa,AMAZONIA,MATO GROSSO,France,96.4977435632428
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,480.571343299916
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,283.486390458657
Nova Maringa,AMAZONIA,MATO GROSSO,France,437.778992397578
Nova Maringa,AMAZONIA,MATO GROSSO,France,252.037185743513
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,1099.61826848019
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,41.6174313615287
Nova Maringa,AMAZONIA,MATO GROSSO,France,1849.04713639659
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,11.9815395820374
Nova Maringa,AMAZONIA,MATO GROSSO,Denmark,4231.53200133775
Nova Maringa,AMAZONIA,MATO GROSSO,Germany,1920.82995217148
Nova Maringa,AMAZONIA,MATO GROSSO,Italy,5293.85141985533
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,22448.2121536527
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,198.406035565608
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,22.8791637573826
Nova Maringa,AMAZONIA,MATO GROSSO,Italy,3471.84396096296
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,5056.57974203805
Nova Maringa,AMAZONIA,MATO GROSSO,France,4685.03631853571
Nova Maringa,AMAZONIA,MATO GROSSO,Italy,3792.51257167171
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,18.9157261907704
Nova Maringa,AMAZONIA,MATO GROSSO,Poland,3104.35098369461
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,766.323166910244
Nova Maringa,AMAZONIA,MATO GROSSO,Spain,763.1001367908
Nova Maringa,AMAZONIA,MATO GROSSO,Netherlands,514.833785470395
Nova Ubirata,AMAZONIA,MATO GROSSO,France,1424.30426936614
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,1871.09108152898
Nova Ubirata,AMAZONIA,MATO GROSSO,Germany,4674.626868
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,30
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,1709.045
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,319.652
Nova Ubirata,AMAZONIA,MATO GROSSO,Portugal,2604.0197090344
Nova Ubirata,AMAZONIA,MATO GROSSO,Spain,2266.56962716885
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,2758.74821669026
Nova Ubirata,AMAZONIA,MATO GROSSO,Portugal,11016.1990155325
Nova Ubirata,AMAZONIA,MATO GROSSO,Spain,21827.1084444701
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,575.024766450443
Nova Ubirata,AMAZONIA,MATO GROSSO,Germany,247.114329852238
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,338.256327825703
Nova Ubirata,AMAZONIA,MATO GROSSO,France,249.25532133254
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,145.197274562645
Nova Ubirata,AMAZONIA,MATO GROSSO,Spain,16.9396820323086
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,360.621630922089
Nova Ubirata,AMAZONIA,MATO GROSSO,Italy,914.742829744664
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,134.670956147768
Nova Ubirata,AMAZONIA,MATO GROSSO,Spain,3112.0615847927
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,22989.6672974775
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,520.290233849478
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,361.144110130555
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,898.019733646911
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,1944.85215399308
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,6545.97712819925
Nova Ubirata,AMAZONIA,MATO GROSSO,Netherlands,113.995590236421
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,France,37.4914575758296
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Germany,134.518883735089
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Portugal,359.948022677284
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Spain,460.130967458108
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,15.4263438290265
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Portugal,279.98814049683
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Spain,556.330633147884
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,France,130.649691026848
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,217.254342258789
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Spain,107.863455697375
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,15.1982139143682
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Italy,0.857019101612582
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,0.771642858709936
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Spain,17.9974011338642
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,0.857019101612582
Novo Horizonte Do Norte,AMAZONIA,MATO GROSSO,Netherlands,1.63352125862866
Novo Mundo,AMAZONIA,MATO GROSSO,Portugal,1972.394189491
Novo Mundo,AMAZONIA,MATO GROSSO,Spain,1937.61679169505
Novo Mundo,AMAZONIA,MATO GROSSO,Netherlands,430.340550434401
Novo Mundo,AMAZONIA,MATO GROSSO,Portugal,5293.9275933448
Novo Mundo,AMAZONIA,MATO GROSSO,Spain,6131.32074360342
Paranaita,AMAZONIA,MATO GROSSO,Portugal,136.971828378526
Paranaita,AMAZONIA,MATO GROSSO,Spain,134.556731138968
Paranaita,AMAZONIA,MATO GROSSO,Netherlands,29.8847625553147
Paranaita,AMAZONIA,MATO GROSSO,Portugal,367.633886586885
Paranaita,AMAZONIA,MATO GROSSO,Spain,425.78619279104
Peixoto De Azevedo,AMAZONIA,MATO GROSSO,Portugal,1000.04372357735
Peixoto De Azevedo,AMAZONIA,MATO GROSSO,Spain,982.410879912786
Peixoto De Azevedo,AMAZONIA,MATO GROSSO,Netherlands,218.191357871423
Peixoto De Azevedo,AMAZONIA,MATO GROSSO,Portugal,2684.12830001474
Peixoto De Azevedo,AMAZONIA,MATO GROSSO,Spain,3108.70355406114
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,165.889277129687
Pontes E Lacerda,AMAZONIA,MATO GROSSO,France,8.41498192230676
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,41.9077070294094
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,24.7211257262835
Pontes E Lacerda,AMAZONIA,MATO GROSSO,France,38.1760461018129
Pontes E Lacerda,AMAZONIA,MATO GROSSO,France,21.9786316598246
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,95.8910282149205
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,3.62920333293166
Pontes E Lacerda,AMAZONIA,MATO GROSSO,France,161.244166461497
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.04483727039865
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Denmark,369.006196207921
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Germany,167.503909692509
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Italy,461.644618335193
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1957.57219273518
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,17.3017849009799
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.99515286375262
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Italy,302.758417863168
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,440.953596910435
Pontes E Lacerda,AMAZONIA,MATO GROSSO,France,408.553552342811
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Italy,330.721979108483
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,1.6495255543288
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Poland,270.71158810221
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,66.8263874166991
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Spain,66.5453265422302
Pontes E Lacerda,AMAZONIA,MATO GROSSO,Netherlands,44.8955264418883
Porto Alegre Do Norte,AMAZONIA,MATO GROSSO,Portugal,1250.24999694847
Porto Alegre Do Norte,AMAZONIA,MATO GROSSO,Spain,2875.72163479453
Porto Alegre Do Norte,AMAZONIA,MATO GROSSO,Italy,1205.43549427038
Porto Alegre Do Norte,AMAZONIA,MATO GROSSO,Spain,25399.0193516233
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Portugal,449.45766132955
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Spain,1096.85872399694
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Portugal,549.977369093699
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Spain,6808.30050535787
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,France,238.59916129548
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Netherlands,296.220065673255
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Netherlands,229.859389983341
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Germany,1679.92995222509
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Ireland,1167.24825537753
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Spain,1524.24326987989
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Netherlands,252.195687746025
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Italy,1248.49350369319
Porto Dos Gauchos,AMAZONIA,MATO GROSSO,Italy,724.103038847579
