simuid;soy
40566;0.0
40567;0.0
40568;0.0
40569;0.0
40580;0.0
40582;0.0
40583;0.0
40584;0.0
40585;0.0
40586;0.0
40587;0.0
40588;0.0
40602;0.0
40603;0.0
40604;0.0
40605;0.0
40606;0.0
40607;0.0
40608;0.0
40609;0.0
40610;0.0
40611;0.0
40612;0.0
40613;0.0
40614;0.0
40615;0.0
40616;0.0
40617;0.0
40618;0.0
40619;0.0
40620;0.0
40621;0.0
40622;0.0
40623;0.0
40624;0.0
40625;0.0
40626;0.0
40627;0.0
40628;0.034659007726743
40629;18.021570419675
40630;0.72596397816762
40631;0.0
40632;0.0
40633;0.0
40634;0.0
40635;0.0
40636;0.0
40637;0.0
40638;0.0
40642;0.0
40645;0.0
40653;0.0
40654;0.0
40655;0.0
40656;0.0
40657;0.0
40658;0.0
40659;0.0
40660;0.0
40679;0.0
40680;0.0
40681;0.0
40682;0.0
40683;0.0
40684;0.0
40685;0.0
40686;0.0
40687;0.0
40688;0.0
40689;0.0
40690;0.0
40691;0.0
40692;0.0
40693;0.0
40694;0.0
40695;0.0
40696;0.0
40697;0.0
40698;0.0
40699;0.0
40700;0.0
40701;0.0
40702;0.0
40703;0.0
40704;49.433363742179
40705;0.0
40706;0.0
40707;0.0
40708;0.0
40709;0.0
40711;0.0
40713;0.0
40716;0.0
40718;0.0
40719;0.0
40720;0.0
40721;0.0
40722;0.0
40723;0.0
40724;0.0
40725;0.0
40738;0.0
40739;0.0
40740;0.0
40741;0.0
40742;0.0
40743;0.0
40744;0.0
40745;0.0
40746;0.0
40747;0.0
40748;0.0
40749;0.0
40750;0.0
40751;0.0
40752;0.0
40753;0.0
40754;0.0
40755;0.0
40756;0.0
40757;0.0
40758;0.0
40759;0.0
40760;0.0
40761;0.0
40762;0.0
40763;0.0
40764;0.0
40765;0.0
40766;0.0
40767;0.0
40768;0.0
40769;0.0
40770;0.0
40771;0.0
40772;0.0
40773;0.0
40774;0.0
40775;0.0
40776;0.0
40778;0.0
40788;0.0
40790;0.0
40791;0.0
40792;0.0
40793;0.0
40794;0.0
40795;0.0
40796;0.0
40797;0.0
40798;0.0
40799;0.0
40800;0.0
40801;0.0
40802;0.0
40803;0.0
40804;0.0
40805;0.0
40806;0.0
40807;0.0
40808;0.0
40809;0.0
40810;0.0
40811;0.0
40812;0.0
40813;0.0
40814;0.0
40815;0.0
40816;0.0
40817;0.0
40818;0.0
40819;0.0
40820;0.0
40821;0.0
40822;0.0
40823;0.0
40824;0.0
40825;0.0
40827;0.0
40828;0.0
40833;0.0
40835;0.0
40837;0.0
40838;0.0
40839;0.0
40840;0.0
40841;0.0
40842;0.0
40843;0.0
40844;0.0
40845;0.0
40846;0.0
40847;0.0
40848;0.0
40849;0.0
40850;0.0
40851;0.0
40852;0.0
40853;0.0
40854;0.0
40855;0.0
40856;0.0
40857;0.0
40858;0.0
40859;0.0
40860;0.0
40861;0.0
40862;0.0
40863;0.0
40864;0.0
40865;0.0
40866;0.0
40867;0.0
40868;0.0
40869;0.0
40870;0.0
40871;0.0
40872;0.0
40873;0.0
40874;0.0
40875;0.0
40879;0.0
40880;0.0
40881;0.0
40882;0.0
40883;0.0
40884;0.0
40885;0.0
40886;0.0
40887;0.0
40888;0.0
40889;0.0
40890;0.0
40891;0.0
40892;0.0
40893;0.0
40894;0.0
40895;0.0
40896;0.0
40897;0.0
40898;0.0
40899;0.0
40900;0.0
40901;0.0
40902;0.0
40903;0.0
40904;0.0
40905;0.0
40906;0.0
40907;0.0
40908;0.0
40909;35.817133817825
40910;0.0
40911;0.0
40912;0.0
40913;0.0
40914;0.0
40915;0.0
40916;0.0
40917;0.0
40918;0.0
40919;0.0
40920;0.0
40922;0.0
40923;0.0
40924;0.0
40925;0.0
40926;0.0
40927;0.0
40928;0.0
40929;0.0
40930;0.0
40931;0.0
40932;0.0
40933;0.0
40934;0.0
40935;0.0
40936;0.0
40937;0.0
40938;0.0
40939;0.0
40940;0.0
40941;0.0
40942;0.0
40943;0.0
40944;0.0
40945;0.0
40946;0.0
40947;0.0
40948;0.0
40949;0.0
40950;23.019319475719
40951;38.473070442803
40952;35.730964631166
40953;2.4664700843807
40954;2.634289468276
40955;0.0
40956;0.0
40957;0.0
40958;0.0
40959;0.0
40960;0.0
40961;0.0
40962;0.0
40963;0.0
40964;0.0
40965;0.0
40966;0.0
40967;0.0
40968;0.0
40969;0.0
40970;0.0
40971;0.0
40972;0.0
40973;0.0
40974;0.0
40975;0.0
40976;0.0
40977;0.0
40978;0.0
40979;0.0
40980;0.0
40981;0.0
40982;0.0
40983;0.0
40984;0.0
40985;0.0
40986;253.89672232266
40987;122.28672682714
40988;91.431850920414
40989;0.0
40990;0.0
40991;0.0
40992;0.0
40993;0.94388470127705
40994;10.534203045441
40995;16.753304184201
40996;1.3558720557856
40997;5.3625088442757
40998;0.56642972596572
40999;0.0
41000;0.0
41001;0.0
41002;0.0
41003;0.0
41004;0.0
41005;0.0
41006;0.0
41007;0.0
41008;0.0
41009;0.0
41010;0.0
41011;0.0
41012;0.0
41013;0.0
41014;0.0
41015;0.0
41016;0.0
41017;0.0
41018;0.0
41019;0.0
41020;0.0
41021;12.197943358918
41022;91.586795115249
41023;0.0
41024;660.28159543913
41025;1623.4870353056
41026;297.51065322257
41027;0.0
41028;10.012826775938
41029;18.568665086811
41030;8.0617285867692
41031;2.5721062259809
41032;0.2112454255409
41033;0.0
41036;0.0
41037;0.0
41038;0.0
41039;0.0
41040;0.0
41041;0.0
41042;0.0
41043;0.0
41044;0.0
41045;0.0
41046;0.0
41047;0.0
41048;0.0
41049;0.0
41050;0.0
41051;0.0
41052;0.0
41053;0.0
41054;0.0
41055;0.0
41056;289.93909129682
41057;2677.3483734517
41058;2288.0094846939
41059;0.0
41060;3430.5030124206
41061;4493.5196803668
41062;119.00751367813
41063;0.0
41064;0.0
41065;0.0
41066;0.0
41067;0.0
41068;0.0
41069;0.0
41070;0.0
41071;0.0
41072;0.0
41073;0.0
41074;0.0
41075;0.0
41076;0.0
41077;0.0
41078;0.0
41079;0.0
41080;0.0
41081;0.0
41082;0.0
41083;0.0
41084;0.0
41085;0.0
41086;0.0
41087;128.94657575153
41088;447.63145618354
41089;0.0
41090;0.0
41091;3411.8377902759
41092;1878.9733913428
41093;0.0
41094;0.0
41095;0.0
41096;0.0
41097;0.0
41098;0.0
41099;0.0
41100;0.0
41101;0.0
41102;0.0
41103;0.0
41104;0.0
41105;0.0
41106;0.0
41107;0.0
41108;0.0
41109;102.65850151305
41110;66.411560392799
41111;38.440124620676
41112;45.995058487392
41113;0.0
41114;0.0
41115;0.0
41116;5.2404124690969
41117;0.0
41118;0.0
41119;0.0
41120;0.0
41121;0.0
41122;0.0
41123;0.0
41124;0.0
41125;0.0
41126;0.0
41127;0.0
41128;0.0
41129;0.0
41130;0.0
41131;0.0
41132;48.028501010214
41133;0.0
41134;0.0
41135;0.0
41136;0.0
41137;0.0
41138;0.0
41139;0.0
41140;0.0
41141;0.0
41142;0.0
41143;0.0
41144;0.0
41145;0.0
41146;0.0
41147;0.0
41148;0.0
41149;0.0
41150;0.0
41151;573.28691242407
41152;1114.4222942213
41153;0.0
41154;67.678227878751
41155;1420.9952300271
41156;0.0
41157;0.0
41158;0.0
41159;0.0
41160;0.0
41161;0.0
41162;0.0
41163;0.0
41164;0.0
41165;0.0
41166;0.0
41167;0.0
41168;0.0
41169;0.0
41170;0.0
41171;0.0
41172;0.0
41173;0.0
41174;0.0
41175;19.005449178537
41176;1030.7146203011
41177;426.29320163168
41178;0.0
41179;0.0
41180;0.0
41181;0.0
41182;0.0
41183;0.0
41184;0.0
41185;0.0
41186;0.0
41187;0.0
41188;0.0
41189;0.0
41190;0.0
41191;139.93311831644
41192;1310.4413707296
41193;3569.8955518681
41194;425.40264143571
41195;0.0
41196;0.023494954150412
41197;26.969461796121
41198;2048.0764612865
41199;0.0
41200;0.0
41201;0
41202;0.0
41203;0.0
41204;0.0
41205;0.0
41206;0.0
41207;43.226513516148
41208;253.29513056596
41209;771.58385608012
41210;55.269965300955
41211;0.0
41212;0.0
41213;267.84660695448
41214;0.0
41215;0
41216;0.0
41217;0.0
41218;0.0
41219;0.0
41220;0.0
41221;2139.030417802
41222;2248.8440600893
41223;290.11081620075
41224;1022.0349757631
41225;1236.828354943
41226;1650.6127954107
41227;1664.8197452311
41228;190.40827435764
41229;0.0
41230;0
41231;0.0
41232;0.0
41233;0.0
41234;0.0
41235;46.53069844396
41236;20.916720795999
41237;48.908554903759
41238;367.9206648715
41239;1277.4568987501
41240;243.31231801745
41241;266.83171176226
41242;797.91046977218
41243;2346.6687446843
41244;172.36877259974
41251;0.0
41252;0.0
41253;0.0
41254;0.0
41255;0.0
41256;0.0
41257;0.0
41258;0.0
41259;0.0
41260;165.42266857563
41261;5115.2192303875
41262;0.0
41263;0.0
41264;0.0
41265;0.0
41266;0.0
41267;0.0
41268;0.0
41269;0.0
41270;101.84414485873
41271;556.31170737278
41272;12704.495995765
41273;969.97659100488
41274;0.0
41275;0.0
41276;0
41277;0.0
41278;0.0
41279;0.0
41280;110.25731226126
41281;123.2562155721
41282;613.40822868147
41283;1452.0080895302
41284;12.6823382754
41285;0.0
41286;0.0
41287;0.0
41288;722.95116441851
41289;781.32398571362
41290;197.39161853858
41291;67.949831519286
41292;195.20556899516
41293;248.06735551794
41294;163.33026053365
41295;748.99783287902
41296;0.0
41297;0.0
41298;0.0
41299;0.0
41300;0.0
41301;0.0
41302;0
41303;0.0
41304;3811.6182996788
41305;18557.401505667
41306;2935.1110415615
41307;186.25117107167
41308;116.9758117243
41309;562.99459818717
41310;35.828663226668
41311;96.920604058024
41312;0.0
41313;0.0
41314;0.0
41315;0.0
41316;2087.3818072741
41317;17277.32120845
41318;0.0
41319;0.0
41320;0.0
41321;0.0
41322;0.0011437379380073
41323;0.0
41324;0.0
41325;0.0
41326;0.0
41327;0.0
41328;56.888555080507
41329;0.0
41330;0.0
41331;0.0
41332;0.0
41333;0.0
41334;0.0
41335;0.0
41336;0.0
41337;0.0
41338;0.0
41339;0.0
41340;0.0
41341;0.0
41342;0.0
41343;0.0
41344;0.0
41345;0.0
41346;0.0
41347;0.0
41348;0.0
41349;0.0
41350;0.0
41351;0.0
41352;0.0
41353;0.0
41354;0.0
41355;0.0
41356;0.0
41357;0.0
41358;0.0
41359;0.0
41360;0.0
41361;0.0
41362;0.0
41363;0.0
41364;0.0
41365;0.0
41366;0.0
41367;0.0
41368;0.0
41369;0.0
41370;0.0
41371;0.0
41372;0.0
41373;0.0
41374;0.0
41375;0.0
41376;0.0
41377;0.0
41378;0.0
41386;0.0
41387;0.0
41388;0.0
41389;0.0
41390;0.0
41391;0.0
41392;0.0
41393;0.0
41394;0.0
41395;0.0
41396;0.0
41397;0.0
41398;0.0
41399;0.0
41400;0.0
41401;0.0
41402;0.0
41403;0.0
41404;0.0
41405;0.0
41406;0.0
41407;0.0
41408;0.0
41409;0.0
41410;0.0
41411;0.0
41412;0.0
41413;0.0
41414;0.0
41415;0.0
41416;0.0
41417;0.0
41418;0.0
41419;0.0
41420;0.0
41421;0.0
41422;0.0
41423;0.0
41424;0.0
41425;0.0
41426;0.0
41427;0.0
41428;0.0
41429;0.0
41430;0.0
41431;0.0
41432;0.0
41433;0.0
41443;0.0
41444;0.0
41445;0.0
41446;0.0
41447;0.0
41448;0.0
41449;0.0
41450;0.0
41451;0.0
41452;0.0
47401;0.0
47403;0.0
47418;0.0
47420;0.0
47422;0.0
47424;0.0
47425;0.0
47427;0.0
47447;0.0
47449;0.0
47450;0.0
47451;0.0
47452;0.0
47453;0.0
47471;0.0
47473;0.0
47474;0.0
47475;0.0
47496;0.0
47515;0.0
47517;0.0
47549;0.0
47572;0.0
47573;0.0
47578;0.0
47579;0.0
47585;0.0
47586;0.0
47595;0.0
47605;0.0
47606;0.0
47648;0.0
47653;0.0
47654;0.0
47658;0.0
47663;0.0
47664;0.0
47665;0.0
47666;0.0
47667;0.0
47668;0.0
47669;0.0
47670;0.0
47671;0.0
47672;0.0
47673;0.0
47674;0.0
47675;0.02460743020611
47676;117.36820159264
47677;1397.6539231824
47678;0.0
47679;0.0
47680;0.0
47681;0.0
47682;0.0
47683;0.0
47684;0.0
47685;0.0
47686;0.0
47687;0.0
47688;0.0
47689;0.0
47690;0.0
47691;0.0
47692;0.0
47693;0.0
47694;0.0
47695;0.0
47696;0.0
47697;0.0
47698;0.0
47699;0.0
47700;0.0
47701;0.0
47702;0.0
47703;0.0
47704;0.0
47705;0.0
47706;0.0
47707;0.0
51919;0.0
51961;0.0
51962;0.0
51963;0.0
51964;0.4757969527708
51965;2.8519608391007
51969;0.0
51970;0.0
51971;0.0
51972;0.0
51973;0.0
51974;0.47496383381507
51981;0.0
51982;0.0
51983;0.0
51984;0.0
51985;0.0
51986;0.0
51987;0.0
51988;0.0
51989;0.0
51990;0.0022759351880219
51991;1.6637491060495
52000;0.0
52001;0.0
52002;0.0
52003;0.0
52004;0.0
52005;0.0
52010;0.0
52011;0.0
52012;0.0
52020;0.0
52021;0.0
52022;0.0
52038;0.0
52070;0.0
52071;0.0
52072;0.0
52073;713.56905872952
52074;0.0
52075;0.0
52076;394.78010902154
52077;605.64784199182
52078;15.662200730362
52079;55.595499564172
52080;0.0
52081;0.0
52082;0.0
52083;0.0
52084;0.0
52848;0.0
52866;0.0
52867;0.0
52868;0.0
52877;0.0
52878;0.0
52879;0.0
52880;0.0
52887;0.0
52888;0.0
52889;0.0
52890;0.0
52892;0.0
52894;0.0
52910;0.0
52921;0.0
52926;0.0
52927;0.0
52936;0.0
52942;1.0037054582894
52943;0.94944693843787
52947;4.3229931788422
52957;0.0
52960;0.043964405245329
52965;0.0
52966;0.0
52967;0.0
52976;0.0
52977;0.0
52978;0.0
52986;0.0
53001;0.0
53002;0.0
53003;0.0
53004;0.0
53005;0.0
53008;0.0
53009;0.0
53012;0.0
53013;0.0
53014;0.0
53015;0.0
53018;0.0
53019;0.0
53020;0.0
53022;0.0
53023;0.0
53024;0.0
53025;0.0
53026;0.0
53027;0.0
53028;0.0
53029;0.0
53030;0.0
53031;0.0
53032;0.0
53033;0.0
53034;0.0
53035;0.0
53036;0.0
53037;0.0
53038;0.0
53039;0.0
53040;154.84666654304
53041;0.0
53042;0.0
53043;0.0
53044;0.0
53045;262.38855308027
53046;82.180998337017
53047;137.98023165848
53048;0.0
53049;0.0
53050;0.0
53051;0.0
53052;0.0
53053;0.0
53054;0.0
53055;0.0
53056;0.0
53057;0.0
53058;0.0
53059;0.0
53060;0.0
53061;0.0
53062;0.0
53063;0.0
53064;0.0
53065;0.0
53066;0.0
53067;0.0
53068;0.0
53069;0.0
53070;0.0
53071;0.0
53072;0.0
53073;0.0
53074;0.0
53075;0.0
53076;0.0
53077;0.0
53078;0.0
53079;0.0
53080;0.0
53081;0.0
53082;0.0
53083;0.0
53084;0.0
53085;0.0
53086;0.0
53087;0.0
53088;0.0
53089;0.0
53090;0.0
53091;0.0
55175;0.0
55177;0.0
55178;0.0
55179;0.0
55181;0.0
55194;0.0
55195;0.0
55196;0.0
55197;0.0
55209;0.0
55210;0.0
55211;0.0
55212;0.0
55213;0.0
55214;0.0
55215;0.0
55216;0.0
55224;0.0
55225;0.0
55226;0.0
55227;0.0
55228;0.0
55229;0.0
55230;0.0
55231;0.0
55237;0.0
55238;0.0
55239;0.0
55240;0.0
55241;0.0
55242;0.0
55243;0.0
55244;0.0
55245;0.0
55255;0.0
55256;0.0
55257;0.0
55258;0.0
55259;0.0
55260;0.0
55261;0.0
55262;0.0
55263;0.0
55264;0.0
55266;0.0
55268;0.0
55280;0.0
55281;0.0
55282;0.0
55283;0.0
55284;0.0
55285;0.0
55286;0.0
55287;0.0
55288;0.0
55289;0.0
55290;0.0
55291;0.0
55292;0.0
55302;0.0
55305;0.0
55306;0.0
55307;0.0
55308;0.0
55309;0.0
55310;0.0
55311;0.0
55312;0.0
55313;0.0
55314;0.0
55323;0.0
55324;0.0
55325;0.0
55326;0.0
55327;0.0
55328;0.0
55329;0.0
55330;0.0
55331;0.0
55332;0.0
55333;0.0
55334;0.0
55335;0.0
55336;0.0
55338;0.0
55339;0.0
55340;0.0
55341;0.0
55342;0.0
55343;0.0
55344;0.0
55345;0.0
55346;0.0
55347;0.0
55348;0.0
55349;0.0
55353;0.0
55354;0.0
55355;0.0
55356;0.0
55357;0.0
55358;0.0
55359;0.0
55360;0.0
55362;0.0
55363;0.0
55364;0.0
55365;0.0
55366;0.0
55368;0.0
55369;0.0
55370;0.0
55373;0.0
55380;0.0
55381;0.0
55382;0.0
55384;0.0
55385;0.0
55386;0.0
55387;0.0
55388;0.0
55390;0.0
55391;0.0
55392;0.0
55393;0.0
55394;0.0
55395;0.0
55396;0.0
55399;0.0
55400;0.0
55401;0.0
55402;0.0
55403;0.0
55404;0.0
55405;0.0
55412;0.0
55413;0.0
55414;0.0
55421;0.0
55422;0.0
55423;0.0
55424;0
55425;0
55426;0.0
55427;0.0
55428;0.0
55429;0.0
55430;0.0
55431;0.0
55432;0.0
55433;0.0
55434;0.0
55439;0.0
55440;0.0
55441;0.0
55442;0.0
55443;0.0
55444;0
55445;0
55446;0.0
55447;0.0
55448;0.0
55449;0.0
55450;0.0
55451;0.0
55452;0.0
55453;0.0
55454;0.0
55455;0.17314525597508
55456;0.0
55460;0.0
55461;0.0
55462;0.0
55463;0.0
55464;0.0
55465;0.0
55466;0
55467;0
55468;0.0
55469;0.0
55470;0.0
55471;0.0
55472;0.0
55473;0.0
55474;0.0
55475;0.0
55476;0.0
55477;0.0
55478;0.0
55479;0.0
55484;0.0
55485;0.0
55486;0.0
55487;0.0
55488;0.0
55489;0.0
55490;0.0
55491;0.0
55492;0.0
55493;0.0
55494;0.0
55495;0.0
55496;0.0
55503;0.0
55504;0.0
55505;0.0
55506;0.0
55507;0.0
55508;0.0
55509;0.0
55510;0.0
55511;0.0
55512;0.0
55513;0.0
55514;0.0
55515;0.0
55516;0.0
55517;0.055193899145364
55522;0.0
55523;0.0
55524;0.0
55525;0.0
55526;0.0
55527;0.0
55528;0.0
55529;0.0
55530;0.0
55531;0.0
55532;0.0
55533;0.0
55534;0.0
55535;0.0
55536;0.0
55537;0.0
55538;0.0
55539;0.0
55546;0.0
55547;0.0
55548;0.0
55549;0.0
55550;0.0
55551;0.0
55552;0.0
55553;0.0
55554;0.0
55555;0.0
55556;0.0
55557;0.0
55558;0.0
55559;0.0
55560;0.0
55561;0.0
55562;0.0
55563;0.0
55572;0.0
55573;0.0
55574;0.0
55575;0.0
55576;0.0
55577;0.0
55578;0.0
55579;0.0
55580;0.0
55581;0.0
55582;0.0
55583;0.0
55584;0.0
55585;0.0
55586;0.0
55587;0.0
55588;0.0
55589;0.0
55590;0.0
55591;0.0
55599;0.0
55600;0.0
55601;0.0
55602;0.0
55603;0.0
55604;0.0
55605;0.0
55606;0.0
55607;0.0
55608;0.0
55609;0.0
55610;0.0
55611;0.0
55612;0.0
55613;0.0
55614;0.0
55615;0.0
55616;0.0
55617;0.0
55618;0.0
55619;0.0
55620;0.0
55621;0.0
55626;0.0
55627;0.0
55628;0.0
55629;0.0
55630;0.0
55631;0.0
55632;0.0
55633;0.0
55634;0.0
55635;0.0
55636;0.0
55637;0.0
55638;0.0
55639;0.0
55640;0.0
55641;0.0
55642;0.0
55643;0.0
55644;0.0
55645;0.0
55656;0.0
55657;0.0
55658;0.0
55659;0.0
55660;0.0
55661;0.0
55662;0.0
55663;0.0
55664;0.0
55665;0.0
55666;0.0
55667;0.0
55668;0.0
55669;0.0
55677;0.0
55678;0.0
55683;0.0
55684;0.0
55685;0.0
55686;0.0
55687;0.0
55688;0.0
55689;0.0
55690;0.0
55691;0.0
55692;0.0
55693;0.0
55694;0.0
55695;0.0
55696;0.0
55697;0.0
55698;0.0
55699;0.0
55700;0.0
55707;0.0
55708;0.0
55717;0.0
55718;0.0
55719;0.0
55720;0.0
55721;0.0
55722;0.0
55723;0.0
55724;0.0
55725;0.0
55726;0.0
55727;0.0
55728;0.0
55729;0.0
55730;0.0
55737;0.0
55738;0.0
55739;0.0
55752;0.0
55753;0.0
55754;0.0
55755;0.0
55756;0.0
55757;0.0
55758;0.0
55759;0.0
55760;0.0
55761;0.0
55762;0.0
55763;0.0
55767;0.0
55768;0.0
55769;0.0
55770;0.0
55771;0.0
55772;0.0
55773;0.0
55785;0.0
55787;0.0
55788;0.0
55789;0.0
55790;0.0
55791;0.0
55792;0.0
55793;0.0
55794;0.0
55795;0.0
55796;0.0
55797;0.0
55798;0.0
55799;0.0
55800;0.0
55801;0.0
55802;0.0
55812;0.0
55814;0.0
55815;0.0
55816;0.0
55817;0.0
55818;0.0
55819;0.0
55820;0.0
55821;0.0
55822;0.0
55823;0.0
55824;0.0
55825;0.0
55826;0.0
55827;0.0
55828;0.0
55829;0.0
55830;0.0
55835;0.0
55837;0.0
55839;0.0
55840;0.0
55841;0.0
55842;0.0
55843;0.0
55844;0.0
55845;0.0
55846;0.0
55847;0.0
55848;0.0
55849;0.0
55850;0.0
55851;0.0
55852;0.0
55853;0.0
55854;0.0
55856;0.0
55858;0.0
55860;0.0
55862;0.0
55863;0.0
55864;0.0
55865;0.0
55866;0.0
55867;0.0
55868;0.0
55869;0.0
55870;0.0
55871;0.0
55872;0.0
55873;0.0
55874;0.0
55875;0.0
55876;0.0
55877;0.0
55878;0.0
55879;0.0
55880;0.0
55881;0.0
55882;0.0
55883;0.0
55884;0.0
55885;0.0
55886;0.0
55887;0.0
55888;0.0
55889;0.0
55890;0.0
55891;0.0
55892;0.0
55893;0.0
55894;0.0
55895;0.0
55896;0.0
55897;0.0
55898;0.0
55899;0.0
55900;0.0
55901;0.0
55902;0.0
55903;0.0
55904;0.0
55905;0.0
55906;0.0
55907;0.0
55908;0.0
55909;0.0
55910;0.0
55911;0.0
55912;0.0
55913;0.0
55914;0.0
55915;0.0
55916;0.0
55917;0.0
55918;0.0
55919;0.0
55920;0.0
55921;0.0
55922;0.0
55923;0.0
55924;0.0
55925;0.0
55926;0.0
55927;0.0
55928;0.0
55929;0.0
55930;0.0
55931;0.0
55932;0.0
55933;0.0
55934;352.56662005101
55935;0.0
55936;0.0
55937;34.290090960295
55938;136.56832892473
55939;134.64281561149
55940;0.0
55941;0.0
55942;0.0
55943;27.393561132336
55944;8.5513914859272
55945;0.0
55946;0.0
55947;0.0
55948;0.0
55949;0.0
55950;0.0
55951;23.507832305494
55952;43.702092309731
55953;65.328967837259
55954;0.0
55955;0.0
55956;0.0
55957;0.0
55958;79.119901281662
55959;79.760236785033
55960;0.0
55961;0.0
55962;0.0
55963;0.0
55964;0.0
55965;0.0
55966;0.0
55967;0.0
55968;0.0
55969;0.0
55970;0.0
55971;0.0
55972;0.0
55973;0.0
55974;0.0
55975;0.0
55976;0.0
55977;0.0
55978;0.0
55979;0.0
55980;0.0
55981;0.0
56886;0.0
56888;0.0
56913;0.0
56914;0.0
56926;0.0
56927;0.0
56929;0.0
56930;0.0
57262;0.0
57263;0.0
57265;0.0
57266;0.0
57267;0.0
57272;0.0
57273;0.0
57279;0.0
57280;0.0
57287;0.0
57288;0.0
57289;0.0
57297;0.0
57298;0.0
57299;0.0
57332;0.0
57827;0.0
57829;0.0
57863;0.0
57864;0.0
57868;0.0
57910;0.0
57917;0.82560216333767
57941;0.0
57946;0.0
57947;0.0
57948;0.0
57949;0.0
57950;0.0
57951;0.0
57952;0.0
57953;0.0
57954;0.0
57955;0.0
57956;0.0
57959;0.0
57960;0.0
57961;0.0
57962;0.0
57963;0.0
57964;0.0
57965;0.0
57966;0.0
57967;0.0
57968;0.0
57969;0.0
57971;0.0
57972;0.0
57973;0.0
57974;0.0
57975;0.0
57976;0.0
57977;0.0
57978;0.0
57979;0.0
57980;0.0
57981;0.0
57982;0.0
57983;0.0
57984;0.0
57985;0.0
57986;0.0
57987;0.0
57988;0.0
57989;0.0
57990;0.0
57991;0.0
57992;0.0
57993;0.0
57994;0.0
57995;0.0
57996;0.0
57997;0.0
57998;0.0
57999;0.0
58000;0.0
58001;0.0
58002;0.0
58003;0.0
58004;0.0
58005;0.0
58006;0.0
58007;0.0
58008;0.0
58009;0.0
58010;0.0
58011;0.0
60173;0.0
60174;0.0
60181;0.0
60182;0.0
60183;0.0
60184;0.0
60185;0.0
60194;0.0
60195;0.0
60197;0.0
60199;0.0
60205;0.0
60206;0.0
60207;0.0
60208;0.0
60209;0.0
60216;0.0
60219;0.0
60220;0.0
60238;0.0
60239;0.0
60241;0.0
60242;0.0
60243;0.0
60244;0.0
60246;0.0
60247;0.0
60248;0.0
60252;0.0
60253;0.0
60261;0
60262;0
60263;0.0
60264;0.0
60267;0.0
60268;0
60269;0.0
60270;0
60271;0.0
60272;0.0
60273;0.0
60274;0.0
60275;0.0
60276;0.0
60279;0.0
60281;0.0
60282;0.0
60283;0.0
60284;0.0
60285;0.0
60286;0
60287;0.0
60288;0.0
60289;0.0
60290;0.0
60292;0.0
60293;0.0
60294;0.0
60295;0.0
60296;0.0
60297;0.0
60298;0.0
60299;0.0
60302;0.0
60303;0.0
60304;0.0
60305;0.0
60306;0.0
60307;0.0
60308;0.0
60309;0.0
60310;0.0
60316;0.0
60317;0.0
60318;0.0
60319;0.0
60320;0.0
60321;0.0
60322;0.0
60323;0.0
60324;0.0
60325;0.0
60326;0.0
60327;0.0
60333;0.0
60334;0.0
60335;0.0
60336;0.0
60337;0.0
60338;0.0
60339;0.0
60340;0.0
60341;0.0
60342;0.0
60343;0.0
60344;0.0
60345;0.0
60346;0.0
60353;0.0
60354;0.0
60355;0.0
60356;0.0
60357;0.0
60358;0.0
60359;0.0
60360;0.0
60361;0.0
60362;0.0
60363;0.0
60364;0.0
60365;0.0
60366;0.0
60367;0.0
60368;0.0
60374;0.0
60376;0.0
60377;0.0
60378;0.0
60379;0.0
60380;0.0
60381;0.0
60382;0.0
60383;0.0
60384;0.0
60385;0.0
60386;0.0
60387;0.0
60388;0.0
60389;0.0
60392;0.0
60393;0.0
60394;0.0
60395;0.0
60396;0.0
60397;0.0
60398;0.0
60399;0.0
60400;0.0
60401;0.0
60402;0.0
60403;0.0
60404;0.0
60405;0.0
60406;0.0
60407;0.0
60412;0.0
60413;0.0
60414;0.0
60415;0.0
60416;0.0
60417;0.0
60418;0.0
60419;0.0
60420;0.0
60421;0.0
60422;0.0
60423;0.0
60429;0.0
60430;0.0
60431;0.0
60432;0.0
60433;0.0
60434;0.0
60435;0.0
60436;0.0
60437;0.0
60438;0.0
60439;0.0
60449;0.0
60450;0.0
60451;0.0
60452;0.0
60453;0.0
60454;0.0
60455;0.0
60456;0.0
60457;0.0
60458;0.0
60461;0.0
60472;0.0
60474;0.0
60475;0.0
60476;0.0
60477;0.0
60478;0.0
60479;0.0
60480;0.0
60481;0.0
60482;0.0
60483;0.0
60487;0.0
60488;0.0
60495;0.0
60497;0.0
60498;0.0
60499;0.0
60500;0.0
60501;0.0
60502;0.0
60503;0.0
60504;0.0
60505;0.0
60506;0.0
60509;0.0
60516;0.0
60518;0.0
60519;0.0
60520;0.0
60521;0.0
60522;0.0
60523;0.0
60524;0.0
60525;0.0
60526;0.0
60527;0.0
60528;0.0
60529;0.0
60530;0.0
60536;0.0
60537;0.0
60538;0.0
60539;0.0
60540;0.0
60541;0.0
60542;0.0
60543;0.0
60544;0.0
60545;0.0
60546;0.0
60547;0.0
60548;0.0
60549;0.0
60550;0.0
60554;0.0
60556;0.0
60558;0.0
60559;0.0
60560;0.0
60561;0.0
60562;0.0
60563;0.0
60564;0.0
60565;0.0
60566;0.0
60567;0.0
60568;0.0
60570;0.0
60572;0.0
60573;0.0
60574;0.0
60575;0.0
60576;0.0
60577;0.0
60578;0.0
60579;0.0
60580;0.0
